SpeciesID,Date,RegionID,RegionName,Source(s),Site Location,Latitude,Longitude
-100,2003,m040,"Brewer Yacht Haven Marine Center, Stamford/CT/Long Island Sound", MIT Sea Grant 2003;Pederson et al. 2021,"brewer yacht haven marine center, stamford ct long island sound",41.034176,-73.533425
-100,2003,m040,Milford Yacht Club/CT/Long Island Sound, MIT Sea Grant 2003,milford yacht club ct long island sound,41.2113088,-73.0501365
-100,1997,m040,Bridgeport/CT/Long Island Sound, Whitlatch and Osman 2000,bridgeport ct long island sound,41.1847559,-73.19897
-100,1997,m040,Niantic/CT/Long Island Sound, Whitlatch and Osman 2000,niantic ct long island sound,41.3210676,-72.1971195
-100,2003,m040,"Brewer Yacht Yard, Mystic/CT/Mystic River", MIT Sea Grant 2003; Pederson et al. 2021,"brewer yacht yard, mystic ct mystic river",33.6953344,-117.7944064
-100,2019,m040,"Sterling Harbor Shipyard, Greenport/NW/Long Island Sound", Pederson et al. 2021,"sterling harbor shipyard, greenport nw long island sound",41.1074,-72.3588005
-100,Freeman et al. 2016,m050,"Point Lookout/NY/Reynolds Channel, South Oyster Bay", 2012-213,point lookout ny,40.5905711,-73.580659
-100,Unknown Date,m060,South Street Seaport/New York City/Hudson River,MIT Sea Grant 2003,south street seaport new york city hudson river,40.7073676,-74.0012268
-100,2019,m060,"Moonbeam Gateway Marina, Brooklyn/NY/Jamaica Bay", Pederson et al. 2021,"moonbeam gateway marina, brooklyn ny",40.5882843,-73.8994879
-100,2013,m080,Cape May/NJ/Cape May Harbor, Paul Fofonoff,cape may nj cape may harbor,38.9415636,-74.9042437
-100,2013,m100,Indian River Marina/NJ/Indian River Marina/, Paul Fofonoff,indian river marina nj indian river marina ,45.418138,-84.605903
-100,2013,m120,"Chincoteague/VA/Merritt Harbor, Chincoteague Inlet", Paul Fofonoff,"chincoteague va merritt harbor, chincoteague inlet",37.8845684,-75.4118661
-100,2000,m130,Norfolk/VA/Little Creek, Ruiz et al.,norfolk va little creek,36.9157406,-76.2928064
-100,2000,m130,Poquoson/VA/Hampton Roads, Ruiz et al.,poquoson va hampton roads,36.4258985,-76.3183965
-100,2000,m130,Belle Isle Marina/VA/Rapphannock River?, uiz et al.,belle isle marina va rapphannock river?,37.0973809,-76.2929502
-100,2000,m130,Kiptopeke/VA/Chesapeake Bay, Ruiz et al.,kiptopeke va,33.6953344,-117.7944064
-100,2000,m130,"Amoco Refinery, Yorktown/VA/York River", Ruiz et al.,"amoco refinery, yorktown va york river",37.1394494,-76.4226157
-100,2011,n185,"Cotuit Town Dock/MA/Cotuit Bay, Nantucket Sound", MIT Sea Grant 2012,cotuit town dock ma,41.616461,-70.433534
-100,2011,n185,"Wianno Yacht Club/MA/West Bay, Nantucket Sound", MIT Sea Grant 2012,wianno yacht club ma,41.622248,-70.39496
-100,1998,n185,Hyannis/MA/Nantucket Sound, Whitlatch and Osman 2000,hyannis ma nantucket sound,41.664559,-70.28634
-100,1998,n185,Chatham/MA/Pleasant Bay, Whitlatch and Osman 2000,chatham ma,41.6310645,-69.98317
-100,2003,n195,Vineyard Haven/MA/Vineyard Haven, Carman et al. 2007,vineyard haven ma vineyard haven,41.4557866,-70.6035529
-100,2007,n195,Martha's Vineyard/MA/Lagoon Pond," 41o27'28.4"" 70o35'11.8""",martha's vineyard ma lagoon pond,41.4516258,-70.5996042
-100,Unknown Date,n195,"15 of 24 aquaculture sites, Martha's Vineyard/MA/19 Martha's Vineyard, embayments",Carmen et al. 2010,"15 of 24 aquaculture sites, martha's vineyard ma",33.6953344,-117.7944064
-100,2012-2013,n195,Marthas Vineyard/MA/Stonewall Pond, Colarusso et al. 2016,marthas vineyard ma stonewall pond,41.3273821,-70.7600559
159373,Unknown Date,m010,Woods Hole/MA/Buzzards Bay-Vineyard Sound,Verrilll and Smith 1873,woods hole ma,33.6953344,-117.7944064
159373,1881,m010,Woods Hole/MA/Buzzards Bay-Vineyard Sound, USNM 15761,woods hole ma,41.529306,-70.6686769
159373,Unknown Date,m010,Penikese Island/Buzzards Bay-Vineyard Sound,Sumner et al. 1913,penikese island,41.4494004,-70.9220079
159373,Unknown Date,m010,"Tarpaulin Cove, Naushon Island/MA/Vineyard Sound)",Sumner et al. 1913,"tarpaulin cove, naushon island ma vineyard sound)",41.4752935,-70.7611532
159373,Unknown Date,m010,"West Chop, Martha's Vineyard/MA/Vineyard Sound",Sumner et al. 1913,"west chop, martha's vineyard ma vineyard sound",41.4801104,-70.6028065
159373,2010,m010,"Popes Island Marina, New Bedford", Massachusetts Office of Coastal Zone Management 2013,"popes island marina, new bedford",41.6399323,-70.9134258
159373,MIT Sea Grant 2003; 2010,m010,"Massachusetts Maritime Academy, Bourne/MA/Buzzards Bay", Massachusetts Office of Coastal Zone Management 2013,"massachusetts maritime academy, bourne ma",41.7408213,-70.6222566
159373,1880,m020,"""Rhode Island""", USNM 20014,"""rhode island""",41.5573165,-71.4979145
159373,Unknown Date,m020,Fall River/MA/Mount Hope Bay,MIT Sea Grant 2003,fall river ma,41.6856475,-71.1053515
159373,MIT Sea Grant 2003; 2010,m020,"Edgewood Yacht Club, Cranston/RI/Providence River", Massachusetts Office of Coastal Zone Management 2013,"edgewood yacht club, cranston ri providence river",41.7763698,-71.3907691
159373,Unknown Date,m020,"Cove Haven Marina, Barrington/RI/Providence River",MIT Sea Grant 2003,"cove haven marina, barrington ri providence river",41.7512722,-71.3501494
159373,Unknown Date,m020,"Colt State Park, Bristol/RI/Narragansett Bay",MIT Sea Grant 2003,"colt state park, bristol ri",41.6769145,-71.2985319
159373,Unknown Date,m020,"Roger Williams University Dock, Bristol//RI/Mount Hope Bay",MIT Sea Grant 2003; Yund et al. 2016,"roger williams university dock, bristol  ri",41.6505663,-71.2590928
159373,MIT Sea Grant 2003; 2010,m020,North Kingston/RI/Allens Harbor, Massachusetts Office of Coastal Zone Management 2013; Pederson et al. 2021,north kingston ri allens harbor,41.6213333,-71.4100833
159373,Unknown Date,m020,Wickford/RI/Wickford Harbor,MIT Sea Grant 2003,wickford ri wickford harbor,41.5750146,-71.4425522
159373,Unknown Date,m020,"Newport Shipyard, Newport/RI/Narragansett Bay",MIT Sea Grant 2003,"newport shipyard, newport ri",41.4904393,-71.3217185
159373,2010,m020,Fort Adams State Park/Newport/RI/Narragansett Bay, Massachusetts Office of Coastal Zone Management 2013,fort adams state park newport ri,41.4790898,-71.3358244
159373,2007,m023,Block Island/RI/Great Salt Pond," 41o10'62"" 71o34'58""",block island ri great salt pond,41.1921428,-71.5806786
159373,Unknown Date,m026,Watch Hill/RI/Rhode Island Sound,Verrill and Smith 1873),watch hill ri rhode island sound,41.3140885,-71.8497266
159373,2003,m030,"Stirling Harbor Shipyard, Greenport/NY/Peconic Bay", MIT Sea Grant 2003,"stirling harbor shipyard, greenport ny",41.1128896,-72.3587782
159373,2003,m030,"East Creek Marina, Jamesport/NY/Peconic Bay", MIT Sea Grant 2003,"east creek marina, jamesport ny",40.9472303,-72.5711311
159373,1874,m040,Noank/CT/Long Island Sound, USNM 16013,noank ct long island sound,41.0662938,-73.4481484
159373,2003,m040,"rewer Yacht Center, Mystic/CT/Long Island Sound", MIT Sea Grant 2003; Pederson et al. 2021,"rewer yacht center, mystic ct long island sound",41.0473025,-72.9192774
159373,2003,m040,"Milford Yacht Club, Milford/CT/Long Island Sound", MIT Sea Grant 2003,"milford yacht club, milford ct long island sound",41.2113088,-73.0501365
159373,2003,m040,"Brewer Yacht Haven Marina, Stamford/CT/Long Island Sound", MIT Sea Grant 2003; Pederson et al. 2021,"brewer yacht haven marina, stamford ct long island sound",41.034176,-73.533425
159373,2003,m040,"Stirling Harbor Shipyard, Greenport/NY/Long Island Spound,", MIT Sea Grant 2003; Pederson et al. 2021,"stirling harbor shipyard, greenport ny long island spound,",41.1128896,-72.3587782
159373,Freeman et al. 2016,m050,"Point Lookout/NY/Reynolds Channel, South Oyster Bay", 2012-213,point lookout ny,40.5905711,-73.580659
159373,2003,m060,"Snug Harbor Cultural Center, Staten Island/NY/Kill Van Kull;", MIT Sea Grant 2003,"snug harbor cultural center, staten island ny kill van kull;",40.6439994,-74.12
159373,2003,m060,"Great Kills Park, Staten Island/NY/New York Harbor", MIT Sea Grant 2003,"great kills park, staten island ny new york harbor",40.5492367,-74.1238486
159373,2003,m060,"Great Kills Park, Staten Island/NY/New York Harbor", MIT Sea Grant 2003; 2019,"great kills park, staten island ny new york harbor",40.5492367,-74.1238486
159373,Unknown Date,m070,NJ/Barnegat Bay,Richards 1938; Loveland and Shafto 1984,nj barnegat bay,39.8841407,-74.1221935
159373,1929,m080,"Cape May, Schelengers Landing/NJ/Delaware Bay", USNM 13042,"cape may, schelengers landing nj",38.9502404,-74.9070376
159373,2013,m100,Indian River Marina/NJ/Indian River Marina/, Paul Fofonoff,indian river marina nj indian river marina ,45.418138,-84.605903
159373,1994,m120,Chincoteague/VA/Chincoteague Bay, USNM 20713,chincoteague va,37.9459079,-75.3383599
159373,1923,m130,dredge 'Chinook'/VA/Hampton Roads, Visscher 1928,dredge 'chinook' va hampton roads,36.8160294,-76.3298189
159373,1962,m130,Gloucester Point /VA/York River, Wass 1963; Calder,gloucester point  va york river,37.2568573,-76.4806426
159373,Otsuka and Dauer 1980; Ruiz et al.,m130,Virginia Beach/VA/Lynnhaven Bay, unpublished data,virginia beach va,36.7955845,-76.0127786
159373,Andrews 1973; Ruiz et al.,m130,VA/Mobjack Bay, unpublished data,va mobjack bay,37.3223329,-76.3435862
159373,Ruiz et al.,m130,Eastern Shore/VA/Lower Chesapeake Bay, unpublished data,eastern shore va,37.509321,-75.7014465
159373,Unknown Date,m130,Norfolk/VA/Hampton Roads,Calder and Brehmer 1967,norfolk va hampton roads,36.4258985,-76.3183965
159373,2011,n185,"Cotuit Town Dock/MA/Cotuit Bay, Nantucket Sound", MIT Sea Grant 2012,cotuit town dock ma,41.616461,-70.433534
159373,2011,n185,"Wianno Yacht Club/MA/West Bay, Nantucket Sound", MIT Sea Grant 2012,wianno yacht club ma,41.622248,-70.39496
159373,2003,n185,Chatham/MA/Chatham Harbor, Carman et al. 2007,chatham ma chatham harbor,41.7042777,-69.9369596
159373,2003,n190,Falmouth-Mashpee/MA/Waquoit Bay, Carman et al. 2007,falmouth-mashpee ma,41.8456544,-70.7611986
159373,Unknown Date,n195,"Tarpaulin Cove, Naushon Island/MA/Vineyard Sound)",Sumner et al. 1913,"tarpaulin cove, naushon island ma vineyard sound)",41.4752935,-70.7611532
159373,1871,n195,Woods Hole/MA/Woods Hole Harbor, Verrill and Smith 1873,woods hole ma woods hole harbor,41.523736,-70.669341
159373,Unknown Date,n195,"West Chop, Martha's Vineyard/MA/Vineyard Sound",Sumner et al. 1913,"west chop, martha's vineyard ma vineyard sound",41.4801104,-70.6028065
159373,2007,n195,Martha's Vineyard/MA/Lagoon Pond," 41o27'28.4"" 70o35'11.8""",martha's vineyard ma lagoon pond,41.4516258,-70.5996042
159373,2008,n195,14 of 26 aquaculture sites/MA/19 Martha's Vineyard embayments, Carman et al. 2010,14 of 26 aquaculture sites ma,44.6951117,-121.2021095
159373,2012-2013,n195,Marthas Vineyard/MA/Stonewall Pond, Colarusso et al. 2016,marthas vineyard ma stonewall pond,41.3273821,-70.7600559
159213,1983,m010,1st Records: MA/Cape Cod Canal, Richard Whittaker,1st records: ma cape cod canal,41.7681606,-70.5661411
159213,1997,m020,Jamestown/RI/Narragansett Bay, Whitlatch and Osman 2000,jamestown ri,41.5225845,-71.3672694
159213,2000,m020,"Fall River/MA/Battleship Cove, Mount Hope Bay", MIT Sea Grant 2003,fall river ma,41.6856475,-71.1053515
159213,2000,m020,"Colt State Park, Bristol/ RI/Narragansett Bay", MIT Sea Grant 2003,"colt state park, bristol  ri",41.6769145,-71.2985319
159213,2000,m020,"Roger Williams University dock, Bristol/RI/Narragansett Bay", MIT Sea Grant 2003,"roger williams university dock, bristol ri",41.6505663,-71.2590928
159213,2000,m020,"Potters Cove, Prudence Island/RI/Narragansett Bay", MIT Sea Grant 2003,"potters cove, prudence island ri",41.6415353,-71.3389206
159213,2000,m020,"Prudence Island T-Wharf, Bay Islands Park/RI/Narragansett Bay", MIT Sea Grant 2003,"prudence island t-wharf, bay islands park ri",33.6951047,-117.7959709
159213,2000,m020,"Wickford Marina, Wickford/RI/Wickford Harbor", MIT Sea Grant 2003,"wickford marina, wickford ri wickford harbor",41.5678545,-71.4483034
159213,2000,m020,"Newport Shipyard, Newport/RI/East Passage, Narragansett Bay", MIT Sea Grant 2003,"newport shipyard, newport ri",41.4904393,-71.3217185
159213,2000,m020,"Coasters Harbor, Newport/RI/East Passage, Narragansett Bay", MIT Sea Grant 2003,"coasters harbor, newport ri",41.5089506,-71.3274372
159213,2010,m020,Fort Adams State Park/Newport/RI/Narragansett Bay, Massachusetts Office of Coastal Zone Management 2013),fort adams state park newport ri,41.4790898,-71.3358244
159213,2009,m023,"Point Judith Marina, Wakefield/RI/Point Judith Pond", MIT Sea Grant 2011; 2010,"point judith marina, wakefield ri point judith pond",41.3874816,-71.5172653
159213,1985,m040,"Avery Point, Groton/CT/Fishers Island Sound", 1997 Berger and Whitlach 1997; Osman and Whitlatch 1999; Whitlatch and Osman 2000,"avery point, groton ct fishers island sound",41.3179294,-72.0647414
159213,2009,m040,"Mystic Marine Fuel, Mystic/CT/Mystic River", MIT Sea Grant 2011,"mystic marine fuel, mystic ct mystic river",41.3510481,-71.9661257
159213,2019,m040,"Stirling Harbor Shipyard, Greenport, Long Island/NY/Long Island Sound", Pederson et al. 2021,"stirling harbor shipyard, greenport, long island ny long island sound",41.1128896,-72.3587782
159213,2002,m130,Gloucester Point/VA/York River, empty tunic on fouling plate,gloucester point va york river,37.2568573,-76.4806426
159213,2007,n195,Martha's Vineyard/MA/Lagoon Pond," 41o27'28.4"" 70o35'11.8""",martha's vineyard ma lagoon pond,41.4516258,-70.5996042
159213,2008,n195,9 of 24 Martha's Vineyard aquaculture sites/MA/survey of 19 embayments, Carman et al. 2010,9 of 24 martha's vineyard aquaculture sites ma,33.6951047,-117.7959709
159213,2012-2013,n195,Marthas Vineyard/MA/Stonewall Pond, Colarusso et al. 2016,marthas vineyard ma stonewall pond,41.3273821,-70.7600559
